var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
438,0,13800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0438_iter0000_d001038.csv,exponential,exponential,0.9904115480491236,1.6471398827649946,2.191992470384836,2.8323293530235762,1.0,1.5
439,0,13900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0439_iter0000_d001039.csv,exponential,exponential,1.8796408330288759,2.3392806880368457,2.250735041185384,3.1332739230566764,1.0,1.5
440,0,14000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0440_iter0000_d001040.csv,exponential,exponential,1.5055340766062535,2.4378288369544854,0.9419699738204732,1.6652764202081969,1.0,1.5
441,0,14100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0441_iter0000_d001041.csv,exponential,exponential,0.69504355413649,1.2024370492910346,1.8890006613697257,2.489700976774361,1.0,1.5
442,0,14200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0442_iter0000_d001042.csv,exponential,exponential,1.7914686881495838,2.1984447448008466,1.47397812651063,2.643418134610481,1.0,1.5
443,0,14300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0443_iter0000_d001043.csv,exponential,exponential,0.8464452810829193,1.692593202050757,1.0792577323739756,2.048759699049558,1.0,1.5
444,0,14400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0444_iter0000_d001044.csv,exponential,exponential,1.9829936971657465,2.4318058444111847,1.503248847277872,2.879142358716455,1.0,1.5
445,0,14500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0445_iter0000_d001045.csv,exponential,exponential,1.562626970797609,2.3174417778566876,0.720373314782436,2.505084220050305,1.0,1.5
446,0,14600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0446_iter0000_d001046.csv,exponential,exponential,1.677477759836761,2.413623088102699,2.0301890550423165,2.5698775418582436,1.0,1.5
447,0,14700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0447_iter0000_d001047.csv,exponential,exponential,0.6339845182348464,1.5075862337693842,2.911652904611503,3.4006690433969786,1.0,1.5
448,0,14800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0448_iter0000_d001048.csv,exponential,exponential,1.932758251436237,2.4096350943932525,2.4633070770563306,3.1721841165455746,1.0,1.5
449,0,14900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0449_iter0000_d001049.csv,exponential,exponential,1.6339236182918142,2.181753387913673,2.81364968545543,3.2897352745151807,1.0,1.5
450,0,15000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0450_iter0000_d001050.csv,exponential,exponential,0.5098829260548451,2.0566209557043154,2.259171604435907,3.21151299662064,1.0,1.5
451,0,15100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0451_iter0000_d001051.csv,exponential,exponential,1.5998640037013225,2.2930758389733095,0.7997252780041375,2.7390776844605065,1.0,1.5
452,0,15200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0452_iter0000_d001052.csv,exponential,exponential,0.5105576380491277,1.2011758554407845,1.5942838535079056,2.5640007389274264,1.0,1.5
453,0,15300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0453_iter0000_d001053.csv,exponential,exponential,0.6903442598632281,1.6922074971930985,2.1214048334206903,2.8907887230787703,1.0,1.5
454,0,15400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0454_iter0000_d001054.csv,exponential,exponential,1.6335991732587345,2.1413014294559884,0.8739457079044011,2.941037421077723,1.0,1.5
455,0,15500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0455_iter0000_d001055.csv,exponential,exponential,1.569965007619288,2.1975464997682783,0.8555949405260539,2.745170082966598,1.0,1.5
456,0,15600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0456_iter0000_d001056.csv,exponential,exponential,1.6999291998819428,2.165517868324275,2.292184516018479,2.979473661075759,1.0,1.5
457,0,15700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0457_iter0000_d001057.csv,exponential,exponential,1.964189783823493,2.466256551262813,1.2117010426068304,3.3829751639862478,1.0,1.5
458,0,15800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0458_iter0000_d001058.csv,exponential,exponential,0.5403724097674152,1.2286290420854717,1.128947724982551,2.9719158388037252,1.0,1.5
459,0,15900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0459_iter0000_d001059.csv,exponential,exponential,1.3418688488025945,2.093926311377088,1.0785866808076772,3.0077193732195244,1.0,1.5
460,0,16000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0460_iter0000_d001060.csv,exponential,exponential,0.6873702528825486,1.436771818514782,2.596536830894938,3.2236226167718396,1.0,1.5
461,0,16100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0461_iter0000_d001061.csv,exponential,exponential,1.9029083785593743,2.4214913324251315,2.5528160820917933,3.0553601392019707,1.0,1.5
462,0,16200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0462_iter0000_d001062.csv,exponential,exponential,1.0059549882823469,1.8180883651387356,1.7849179352932902,2.8062508453490365,1.0,1.5
463,0,16300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0463_iter0000_d001063.csv,exponential,exponential,1.8159458521319551,2.265141341093044,2.7138633780370953,3.45715671082627,1.0,1.5
464,0,16400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0464_iter0000_d001064.csv,exponential,exponential,0.6208304568977562,1.0347204056398818,1.2611577293307914,2.398064148040271,1.0,1.5
465,0,16500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0465_iter0000_d001065.csv,exponential,exponential,2.052719050797611,2.456095317047511,2.5313936895935836,3.2017233183282436,1.0,1.5
466,0,16600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0466_iter0000_d001066.csv,exponential,exponential,0.7077976396370154,1.6174555094507164,1.4903436584103678,2.2824116781585593,1.0,1.5
467,0,16700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0467_iter0000_d001067.csv,exponential,exponential,0.9709820120382077,1.8450779259498065,3.001879626778361,3.4469031970635275,1.0,1.5
468,0,16800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0468_iter0000_d001068.csv,exponential,exponential,2.020216019379708,2.422651989587228,0.6718866722903707,1.139426844850281,1.0,1.5
469,0,16900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0469_iter0000_d001069.csv,exponential,exponential,1.565511421219767,2.0832232792941254,1.998692471361926,3.274635184527951,1.0,1.5
470,0,17000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0470_iter0000_d001070.csv,exponential,exponential,1.030902269853606,1.6935555196569478,2.3860623265654946,3.125823689906405,1.0,1.5
471,0,17100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0471_iter0000_d001071.csv,exponential,exponential,0.738736233678881,1.257772103632062,2.4166355029624937,3.4046107454318966,1.0,1.5
472,0,17200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0472_iter0000_d001072.csv,exponential,exponential,1.9245793252536207,2.4140594831272986,0.8989818725480827,1.7956579275669036,1.0,1.5
473,0,17300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0473_iter0000_d001073.csv,exponential,exponential,1.225638222433496,2.370469749852434,2.1905132889716987,2.8399008723922563,1.0,1.5
474,0,17400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0474_iter0000_d001074.csv,exponential,exponential,1.7095018264914872,2.279540419626412,3.05518625750483,3.4743991250447652,1.0,1.5
475,0,17500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0475_iter0000_d001075.csv,exponential,exponential,1.839514158245674,2.2433020473312304,2.3673752892422373,3.059310443130737,1.0,1.5
476,0,17600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0476_iter0000_d001076.csv,exponential,exponential,1.2984148927837356,1.8577906932871375,2.9167299356901712,3.353318890131678,1.0,1.5
477,0,17700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0477_iter0000_d001077.csv,exponential,exponential,1.3985387265202296,2.2175535483419813,2.7319529109787304,3.3037081724536477,1.0,1.5
478,0,17800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0478_iter0000_d001078.csv,exponential,exponential,1.827826049857518,2.370417047209229,2.9864701144988093,3.46782651981169,1.0,1.5
479,0,17900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0479_iter0000_d001079.csv,exponential,exponential,1.9593684175744244,2.491894070448398,2.585840006426953,3.048756503398048,1.0,1.5
480,0,18000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0480_iter0000_d001080.csv,exponential,exponential,0.699085757174959,1.9623876021895303,1.2051373751811114,2.3349481192196015,1.0,1.5
481,0,18100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0481_iter0000_d001081.csv,exponential,exponential,0.7781250825978039,2.1856206867520482,2.7216940294784226,3.1719348128097344,1.0,1.5
482,0,18200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0482_iter0000_d001082.csv,exponential,exponential,1.3269358988224556,2.0323062145045485,2.55403982675008,3.207907103513762,1.0,1.5
483,0,18300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0483_iter0000_d001083.csv,exponential,exponential,1.6692944786370765,2.313118543944782,3.043445096450824,3.467177404587104,1.0,1.5
484,0,18400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0484_iter0000_d001084.csv,exponential,exponential,2.0802733914561164,2.4884685857627655,0.9749384936161029,3.036908850023541,1.0,1.5
485,0,18500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0485_iter0000_d001085.csv,exponential,exponential,0.9347504037650541,1.9939958754386136,2.1796392077174493,2.7634143272319607,1.0,1.5
486,0,18600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0486_iter0000_d001086.csv,exponential,exponential,0.5550510970848392,2.4799671783584785,2.6252143720025565,3.0839478491650754,1.0,1.5
487,0,18700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0487_iter0000_d001087.csv,exponential,exponential,1.8567510881970535,2.3195409788766077,1.1429403250096477,3.054996628582752,1.0,1.5
488,0,18800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0488_iter0000_d001088.csv,exponential,exponential,1.7117792197713955,2.44019743987281,0.8552952205053128,2.933405481117215,1.0,1.5
489,0,18900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0489_iter0000_d001089.csv,exponential,exponential,1.2517181988371298,1.928159163252523,2.4091874816271597,3.3930229017692763,1.0,1.5
490,0,19000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0490_iter0000_d001090.csv,exponential,exponential,1.0159372121010763,1.583762659813389,3.078380267668109,3.498252909197586,1.0,1.5
491,0,19100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0491_iter0000_d001091.csv,exponential,exponential,0.9637458397056597,2.2891274853735153,0.733202377762605,3.293013861706381,1.0,1.5
492,0,19200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0492_iter0000_d001092.csv,exponential,exponential,1.7394435764240062,2.210423837016092,1.268786842194018,2.7593747285740875,1.0,1.5
493,0,19300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0493_iter0000_d001093.csv,exponential,exponential,1.069212262770229,2.2281130519827452,2.0401434602943835,2.659564131625009,1.0,1.5
494,0,19400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0494_iter0000_d001094.csv,exponential,exponential,1.476175215814361,1.8849456215732285,0.790544319787915,1.5628466286994624,1.0,1.5
495,0,19500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0495_iter0000_d001095.csv,exponential,exponential,1.0658843392310624,1.4782003861651691,2.9177595615255636,3.3614077785893826,1.0,1.5
496,0,19600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0496_iter0000_d001096.csv,exponential,exponential,0.9330216807120909,1.7713881306170096,2.945920660893949,3.400128750613813,1.0,1.5
497,0,19700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0497_iter0000_d001097.csv,exponential,exponential,1.1898125699273558,1.8615101371443536,3.038237091134664,3.460771734662999,1.0,1.5
498,0,19800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0498_iter0000_d001098.csv,exponential,exponential,0.6336598735834109,1.9984858607318285,2.3631727938602385,3.0374501077284575,1.0,1.5
499,0,19900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0499_iter0000_d001099.csv,exponential,exponential,0.8382162487198199,1.7546030800110926,1.6415773473321458,3.493145126788864,1.0,1.5
500,0,20000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0500_iter0000_d001100.csv,exponential,exponential,1.8734965208866996,2.4141345465912254,1.0041866644574622,2.845927092097962,1.0,1.5
501,0,20100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0501_iter0000_d001101.csv,exponential,exponential,1.7143984036513018,2.143468421638557,1.4866649434256085,2.413979953370391,1.0,1.5
502,0,20200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0502_iter0000_d001102.csv,exponential,exponential,1.4126901161783467,2.2615400478244116,0.9716082498097395,2.371227519033179,1.0,1.5
503,0,20300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0503_iter0000_d001103.csv,exponential,exponential,2.0874686184574314,2.487667273928046,1.464583390755496,2.41132354682355,1.0,1.5
504,0,20400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0504_iter0000_d001104.csv,exponential,exponential,1.148932832036079,2.375594437472176,1.639593099578632,3.3292463065736984,1.0,1.5
505,0,20500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0505_iter0000_d001105.csv,exponential,exponential,1.4208637488483817,2.10923701835893,1.155988027910139,3.1571032230344755,1.0,1.5
506,0,20600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0506_iter0000_d001106.csv,exponential,exponential,1.5307208288052399,2.0515367099736768,0.838183282983217,1.5218859589685447,1.0,1.5
507,0,20700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0507_iter0000_d001107.csv,exponential,exponential,1.9545151405588883,2.4132025017057845,2.632800265338485,3.4511131975018317,1.0,1.5
508,0,20800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0508_iter0000_d001108.csv,exponential,exponential,0.8621328764708547,1.3024531174424525,0.9688738250187752,3.0161889773562667,1.0,1.5
509,0,20900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0509_iter0000_d001109.csv,exponential,exponential,0.5246610817938592,1.813360270947797,0.9972935905289216,3.009355921259311,1.0,1.5
510,0,21000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0510_iter0000_d001110.csv,exponential,exponential,1.2670011142871278,2.1243840917053665,1.262861467940737,2.5016594299945476,1.0,1.5
511,0,21100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0511_iter0000_d001111.csv,exponential,exponential,0.5731401647132772,2.2091631996998218,2.8594972007779487,3.44051103609775,1.0,1.5
512,0,21200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0512_iter0000_d001112.csv,exponential,exponential,1.2929956359165624,2.3739332882631965,0.5099342770778079,2.6348077298441166,1.0,1.5
513,0,21300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0513_iter0000_d001113.csv,exponential,exponential,1.7278174677048803,2.2493932132530947,2.7270863964543426,3.1271572506384167,1.0,1.5
514,0,21400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0514_iter0000_d001114.csv,exponential,exponential,1.51139233830182,2.0885773598618975,2.134432601776396,2.7771363286993456,1.0,1.5
515,0,21500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0515_iter0000_d001115.csv,exponential,exponential,0.8356477921391181,2.02733505967172,1.7920305336020677,2.43698795555627,1.0,1.5
